a_abs_f2p5_int	0	complete	0000 0002            dc.l INT(abs(2.5))		0	00000002EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_f5p0_bare	2	complete	                     dc.l abs(5.0)	error #1133: expected integer or string, but got floating point number;	1		a_abs_f5p0_bare.asm(4):11: error: floating point value where an integer is required (wrap it in `int(...)`)
a_abs_f5p0_int	0	complete	0000 0005            dc.l INT(abs(5.0))		0	00000005EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_floatsym	2	complete	=2.5                 F set 2.5	error #1133: expected integer or string, but got floating point number;	1		a_abs_floatsym.asm(5):11: error: floating point value where an integer is required (wrap it in `int(...)`)
a_abs_fm2p5_bare	2	complete	                     dc.l abs(-2.5)	error #1133: expected integer or string, but got floating point number;	1		a_abs_fm2p5_bare.asm(4):12: error: floating point value where an integer is required (wrap it in `int(...)`)
a_abs_fm2p5_int	0	complete	0000 0002            dc.l INT(abs(-2.5))		0	00000002EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_fwd	0	complete	0000 0005            dc.l abs(Later)		0	00000005EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_h100000000_hi	0	complete	0000 0001            dc.l (abs($100000000))>>32		0	00000001EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_h100000000_lo	0	complete	0000 0000            dc.l (abs($100000000))&$FFFFFFFF		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_h7FFFFFFFFFFFFFFF_hi	0	complete	7FFF FFFF            dc.l (abs($7FFFFFFFFFFFFFFF))>>32		0	7FFFFFFFEEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_h7FFFFFFFFFFFFFFF_lo	0	complete	FFFF FFFF            dc.l (abs($7FFFFFFFFFFFFFFF))&$FFFFFFFF		0	FFFFFFFFEEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_h7FFFFFFF_hi	0	complete	0000 0000            dc.l (abs($7FFFFFFF))>>32		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_h7FFFFFFF_lo	0	complete	7FFF FFFF            dc.l (abs($7FFFFFFF))&$FFFFFFFF		0	7FFFFFFFEEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_h80000000_hi	0	complete	0000 0000            dc.l (abs($80000000))>>32		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_h80000000_lo	0	complete	8000 0000            dc.l (abs($80000000))&$FFFFFFFF		0	80000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_h80_hi	0	complete	0000 0000            dc.l (abs($80))>>32		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_h80_lo	0	complete	0000 0080            dc.l (abs($80))&$FFFFFFFF		0	00000080EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_hE4_hi	0	complete	0000 0000            dc.l (abs($E4))>>32		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_hE4_lo	0	complete	0000 00E4            dc.l (abs($E4))&$FFFFFFFF		0	000000E4EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_hFFFEB_hi	0	complete	0000 0000            dc.l (abs($FFFEB))>>32		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_hFFFEB_lo	0	complete	000F FFEB            dc.l (abs($FFFEB))&$FFFFFFFF		0	000FFFEBEEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_hFFFFFFFF_hi	0	complete	0000 0000            dc.l (abs($FFFFFFFF))>>32		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_hFFFFFFFF_lo	0	complete	FFFF FFFF            dc.l (abs($FFFFFFFF))&$FFFFFFFF		0	FFFFFFFFEEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_hFF_hi	0	complete	0000 0000            dc.l (abs($FF))>>32		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_hFF_lo	0	complete	0000 00FF            dc.l (abs($FF))&$FFFFFFFF		0	000000FFEEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_imm	0	complete	203C 0000 0005       move.l #abs(5),d0		0	203C00000005EEbuilt:7bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_m1_hi	0	complete	0000 0000            dc.l (abs(-1))>>32		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_m1_lo	0	complete	0000 0001            dc.l (abs(-1))&$FFFFFFFF		0	00000001EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_m2_hi	0	complete	0000 0000            dc.l (abs(-2))>>32		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_m2_lo	0	complete	0000 0002            dc.l (abs(-2))&$FFFFFFFF		0	00000002EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_m5_hi	0	complete	0000 0000            dc.l (abs(-5))>>32		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_m5_lo	0	complete	0000 0005            dc.l (abs(-5))&$FFFFFFFF		0	00000005EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_mh7FFFFFFFFFFFFFFFm1_hi	0	complete	8000 0000            dc.l (abs(-$7FFFFFFFFFFFFFFF-1))>>32		0	80000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_mh7FFFFFFFFFFFFFFFm1_lo	0	complete	0000 0000            dc.l (abs(-$7FFFFFFFFFFFFFFF-1))&$FFFFFFFF		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_mh80_hi	0	complete	0000 0000            dc.l (abs(-$80))>>32		0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_mh80_lo	0	complete	0000 0080            dc.l (abs(-$80))&$FFFFFFFF		0	00000080EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_nested	0	complete	0000 0005            dc.l abs(abs(5))		0	00000005EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_q0q_hi	3	unknown		error #10000: internal error;	0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_q0q_lo	3	unknown		error #10000: internal error;	0	00000030EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_qaq_hi	3	unknown		error #10000: internal error;	0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_qAq_hi	3	unknown		error #10000: internal error;	0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_qaq_lo	3	unknown		error #10000: internal error;	0	00000061EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_qAq_lo	3	unknown		error #10000: internal error;	0	00000041EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_qzq_hi	3	unknown		error #10000: internal error;	0	00000000EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_qzq_lo	3	unknown		error #10000: internal error;	0	0000007AEEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_space	0	complete	0000 0005            dc.l abs( 5 )		0	00000005EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_abs_string2	3	unknown		error #10000: internal error;	1		a_abs_string2.asm(4):11: error: string operand in a data directive wider than a byte: asl emits one zero-extended element per character here, which is not implemented
a_abs_string	3	unknown		error #10000: internal error;	1		a_abs_string.asm(4):11: error: string operand in a data directive wider than a byte: asl emits one zero-extended element per character here, which is not implemented
a_abs_twoarg	2	complete	                     dc.l abs(1,2)	error #1490: wrong numbers of function arguments;	1		a_abs_twoarg.asm(4):7: error: bad long expression
a_abs_undef	2	complete	                     dc.l abs(Nope)	error #1010: symbol undefined;	1		a_abs_undef.asm(4):7: error: bad long expression
a_abs_upper	0	complete	0000 0005            dc.l ABS(5)		0	00000005EEbuilt:5bytes,nofilewritten(pass-o<path>towriteone)	
a_bitcnt_0_hi	0	complete	0000 0000            dc.l (bitcnt(0))>>32		1		a_bitcnt_0_hi.asm(4):7: error: bad long expression
a_bitcnt_0_lo	0	complete	0000 0000            dc.l (bitcnt(0))&$FFFFFFFF		1		a_bitcnt_0_lo.asm(4):7: error: bad long expression
a_bitcnt_12_hi	0	complete	0000 0000            dc.l (bitcnt(12))>>32		1		a_bitcnt_12_hi.asm(4):7: error: bad long expression
a_bitcnt_12_lo	0	complete	0000 0002            dc.l (bitcnt(12))&$FFFFFFFF		1		a_bitcnt_12_lo.asm(4):7: error: bad long expression
a_bitcnt_1_hi	0	complete	0000 0000            dc.l (bitcnt(1))>>32		1		a_bitcnt_1_hi.asm(4):7: error: bad long expression
a_bitcnt_1_lo	0	complete	0000 0001            dc.l (bitcnt(1))&$FFFFFFFF		1		a_bitcnt_1_lo.asm(4):7: error: bad long expression
a_bitcnt_2_hi	0	complete	0000 0000            dc.l (bitcnt(2))>>32		1		a_bitcnt_2_hi.asm(4):7: error: bad long expression
a_bitcnt_2_lo	0	complete	0000 0001            dc.l (bitcnt(2))&$FFFFFFFF		1		a_bitcnt_2_lo.asm(4):7: error: bad long expression
a_bitcnt_353_hi	0	complete	0000 0000            dc.l (bitcnt(353))>>32		1		a_bitcnt_353_hi.asm(4):7: error: bad long expression
a_bitcnt_353_lo	0	complete	0000 0004            dc.l (bitcnt(353))&$FFFFFFFF		1		a_bitcnt_353_lo.asm(4):7: error: bad long expression
a_bitcnt_3_hi	0	complete	0000 0000            dc.l (bitcnt(3))>>32		1		a_bitcnt_3_hi.asm(4):7: error: bad long expression
a_bitcnt_3_lo	0	complete	0000 0002            dc.l (bitcnt(3))&$FFFFFFFF		1		a_bitcnt_3_lo.asm(4):7: error: bad long expression
a_bitcnt_5_hi	0	complete	0000 0000            dc.l (bitcnt(5))>>32		1		a_bitcnt_5_hi.asm(4):7: error: bad long expression
a_bitcnt_5_lo	0	complete	0000 0002            dc.l (bitcnt(5))&$FFFFFFFF		1		a_bitcnt_5_lo.asm(4):7: error: bad long expression
a_bitcnt_6_hi	0	complete	0000 0000            dc.l (bitcnt(6))>>32		1		a_bitcnt_6_hi.asm(4):7: error: bad long expression
a_bitcnt_6_lo	0	complete	0000 0002            dc.l (bitcnt(6))&$FFFFFFFF		1		a_bitcnt_6_lo.asm(4):7: error: bad long expression
a_bitcnt_7_hi	0	complete	0000 0000            dc.l (bitcnt(7))>>32		1		a_bitcnt_7_hi.asm(4):7: error: bad long expression
a_bitcnt_7_lo	0	complete	0000 0003            dc.l (bitcnt(7))&$FFFFFFFF		1		a_bitcnt_7_lo.asm(4):7: error: bad long expression
a_bitcnt_8_hi	0	complete	0000 0000            dc.l (bitcnt(8))>>32		1		a_bitcnt_8_hi.asm(4):7: error: bad long expression
a_bitcnt_8_lo	0	complete	0000 0001            dc.l (bitcnt(8))&$FFFFFFFF		1		a_bitcnt_8_lo.asm(4):7: error: bad long expression
a_bitcnt_empty	0	complete	0000 0000            dc.l bitcnt()		1		a_bitcnt_empty.asm(4):7: error: bad long expression
a_bitcnt_empty_int	0	complete	0000 0000            dc.l INT(bitcnt())		1		a_bitcnt_empty_int.asm(4):7: error: int(): could not evaluate float expression
a_bitcnt_emptyparen	0	complete	0000 0000            dc.l bitcnt(())		1		a_bitcnt_emptyparen.asm(4):7: error: bad long expression
a_bitcnt_equ	0	complete	=$2                  X equ bitcnt(5)		1		a_bitcnt_equ.asm(4):1: error: trailing tokens in expression
a_bitcnt_f0p0_bare	3	unknown		error #10000: internal error;	1		a_bitcnt_f0p0_bare.asm(4):14: error: floating point value where an integer is required (wrap it in `int(...)`)
a_bitcnt_f0p0_int	3	unknown		error #10000: internal error;	1		a_bitcnt_f0p0_int.asm(4):7: error: int(): could not evaluate float expression
a_bitcnt_f0p5_bare	3	unknown		error #10000: internal error;	1		a_bitcnt_f0p5_bare.asm(4):14: error: floating point value where an integer is required (wrap it in `int(...)`)
a_bitcnt_f0p5_int	3	unknown		error #10000: internal error;	1		a_bitcnt_f0p5_int.asm(4):7: error: int(): could not evaluate float expression
a_bitcnt_f2p5_bare	3	unknown		error #10000: internal error;	1		a_bitcnt_f2p5_bare.asm(4):14: error: floating point value where an integer is required (wrap it in `int(...)`)
a_bitcnt_f2p5_int	3	unknown		error #10000: internal error;	1		a_bitcnt_f2p5_int.asm(4):7: error: int(): could not evaluate float expression
a_bitcnt_f5p0_bare	3	unknown		error #10000: internal error;	1		a_bitcnt_f5p0_bare.asm(4):14: error: floating point value where an integer is required (wrap it in `int(...)`)
a_bitcnt_f5p0_int	3	unknown		error #10000: internal error;	1		a_bitcnt_f5p0_int.asm(4):7: error: int(): could not evaluate float expression
a_bitcnt_floatsym	3	unknown	=2.5                 F set 2.5	error #10000: internal error;	1		a_bitcnt_floatsym.asm(5):14: error: floating point value where an integer is required (wrap it in `int(...)`)
a_bitcnt_fm2p5_bare	3	unknown		error #10000: internal error;	1		a_bitcnt_fm2p5_bare.asm(4):15: error: floating point value where an integer is required (wrap it in `int(...)`)
a_bitcnt_fm2p5_int	3	unknown		error #10000: internal error;	1		a_bitcnt_fm2p5_int.asm(4):7: error: int(): could not evaluate float expression
a_bitcnt_fwd	0	complete	0000 0002            dc.l bitcnt(Later)		1		a_bitcnt_fwd.asm(4):7: error: bad long expression
a_bitcnt_h100000000_hi	0	complete	0000 0000            dc.l (bitcnt($100000000))>>32		1		a_bitcnt_h100000000_hi.asm(4):7: error: bad long expression
a_bitcnt_h100000000_lo	0	complete	0000 0001            dc.l (bitcnt($100000000))&$FFFFFFFF		1		a_bitcnt_h100000000_lo.asm(4):7: error: bad long expression
a_bitcnt_h7FFFFFFFFFFFFFFF_hi	0	complete	0000 0000            dc.l (bitcnt($7FFFFFFFFFFFFFFF))>>32		1		a_bitcnt_h7FFFFFFFFFFFFFFF_hi.asm(4):7: error: bad long expression
a_bitcnt_h7FFFFFFFFFFFFFFF_lo	0	complete	0000 003F            dc.l (bitcnt($7FFFFFFFFFFFFFFF))&$FFFFFFFF		1		a_bitcnt_h7FFFFFFFFFFFFFFF_lo.asm(4):7: error: bad long expression
a_bitcnt_h7FFFFFFF_hi	0	complete	0000 0000            dc.l (bitcnt($7FFFFFFF))>>32		1		a_bitcnt_h7FFFFFFF_hi.asm(4):7: error: bad long expression
a_bitcnt_h7FFFFFFF_lo	0	complete	0000 001F            dc.l (bitcnt($7FFFFFFF))&$FFFFFFFF		1		a_bitcnt_h7FFFFFFF_lo.asm(4):7: error: bad long expression
a_bitcnt_h80000000_hi	0	complete	0000 0000            dc.l (bitcnt($80000000))>>32		1		a_bitcnt_h80000000_hi.asm(4):7: error: bad long expression
a_bitcnt_h80000000_lo	0	complete	0000 0001            dc.l (bitcnt($80000000))&$FFFFFFFF		1		a_bitcnt_h80000000_lo.asm(4):7: error: bad long expression
a_bitcnt_h80_hi	0	complete	0000 0000            dc.l (bitcnt($80))>>32		1		a_bitcnt_h80_hi.asm(4):7: error: bad long expression
a_bitcnt_h80_lo	0	complete	0000 0001            dc.l (bitcnt($80))&$FFFFFFFF		1		a_bitcnt_h80_lo.asm(4):7: error: bad long expression
a_bitcnt_hE4_hi	0	complete	0000 0000            dc.l (bitcnt($E4))>>32		1		a_bitcnt_hE4_hi.asm(4):7: error: bad long expression
a_bitcnt_hE4_lo	0	complete	0000 0004            dc.l (bitcnt($E4))&$FFFFFFFF		1		a_bitcnt_hE4_lo.asm(4):7: error: bad long expression
a_bitcnt_hFFFEB_hi	0	complete	0000 0000            dc.l (bitcnt($FFFEB))>>32		1		a_bitcnt_hFFFEB_hi.asm(4):7: error: bad long expression
a_bitcnt_hFFFEB_lo	0	complete	0000 0012            dc.l (bitcnt($FFFEB))&$FFFFFFFF		1		a_bitcnt_hFFFEB_lo.asm(4):7: error: bad long expression
a_bitcnt_hFFFFFFFF_hi	0	complete	0000 0000            dc.l (bitcnt($FFFFFFFF))>>32		1		a_bitcnt_hFFFFFFFF_hi.asm(4):7: error: bad long expression
a_bitcnt_hFFFFFFFF_lo	0	complete	0000 0020            dc.l (bitcnt($FFFFFFFF))&$FFFFFFFF		1		a_bitcnt_hFFFFFFFF_lo.asm(4):7: error: bad long expression
a_bitcnt_hFF_hi	0	complete	0000 0000            dc.l (bitcnt($FF))>>32		1		a_bitcnt_hFF_hi.asm(4):7: error: bad long expression
a_bitcnt_hFF_lo	0	complete	0000 0008            dc.l (bitcnt($FF))&$FFFFFFFF		1		a_bitcnt_hFF_lo.asm(4):7: error: bad long expression
a_bitcnt_imm	0	complete	203C 0000 0002       move.l #bitcnt(5),d0		1		a_bitcnt_imm.asm(4):9: error: trailing tokens in #immediate
a_bitcnt_m1_hi	0	complete	0000 0000            dc.l (bitcnt(-1))>>32		1		a_bitcnt_m1_hi.asm(4):7: error: bad long expression
a_bitcnt_m1_lo	0	complete	0000 0040            dc.l (bitcnt(-1))&$FFFFFFFF		1		a_bitcnt_m1_lo.asm(4):7: error: bad long expression
a_bitcnt_m2_hi	0	complete	0000 0000            dc.l (bitcnt(-2))>>32		1		a_bitcnt_m2_hi.asm(4):7: error: bad long expression
a_bitcnt_m2_lo	0	complete	0000 003F            dc.l (bitcnt(-2))&$FFFFFFFF		1		a_bitcnt_m2_lo.asm(4):7: error: bad long expression
a_bitcnt_m5_hi	0	complete	0000 0000            dc.l (bitcnt(-5))>>32		1		a_bitcnt_m5_hi.asm(4):7: error: bad long expression
a_bitcnt_m5_lo	0	complete	0000 003F            dc.l (bitcnt(-5))&$FFFFFFFF		1		a_bitcnt_m5_lo.asm(4):7: error: bad long expression
a_bitcnt_mh7FFFFFFFFFFFFFFFm1_hi	0	complete	0000 0000            dc.l (bitcnt(-$7FFFFFFFFFFFFFFF-1))>>32		1		a_bitcnt_mh7FFFFFFFFFFFFFFFm1_hi.asm(4):7: error: bad long expression
a_bitcnt_mh7FFFFFFFFFFFFFFFm1_lo	0	complete	0000 0001            dc.l (bitcnt(-$7FFFFFFFFFFFFFFF-1))&$FFFFFFFF		1		a_bitcnt_mh7FFFFFFFFFFFFFFFm1_lo.asm(4):7: error: bad long expression
a_bitcnt_mh80_hi	0	complete	0000 0000            dc.l (bitcnt(-$80))>>32		1		a_bitcnt_mh80_hi.asm(4):7: error: bad long expression
a_bitcnt_mh80_lo	0	complete	0000 0039            dc.l (bitcnt(-$80))&$FFFFFFFF		1		a_bitcnt_mh80_lo.asm(4):7: error: bad long expression
a_bitcnt_nested	0	complete	0000 0001            dc.l bitcnt(bitcnt(5))		1		a_bitcnt_nested.asm(4):7: error: bad long expression
a_bitcnt_q0q_hi	2	complete	                     dc.l (bitcnt('0'))>>32	error #1136: expected floating point number, but got string;	1		a_bitcnt_q0q_hi.asm(4):7: error: bad long expression
a_bitcnt_q0q_lo	2	complete	                     dc.l (bitcnt('0'))&$FFFFFFFF	error #1136: expected floating point number, but got string;	1		a_bitcnt_q0q_lo.asm(4):7: error: bad long expression
a_bitcnt_qaq_hi	2	complete	                     dc.l (bitcnt('a'))>>32	error #1136: expected floating point number, but got string;	1		a_bitcnt_qaq_hi.asm(4):7: error: bad long expression
a_bitcnt_qAq_hi	2	complete	                     dc.l (bitcnt('A'))>>32	error #1136: expected floating point number, but got string;	1		a_bitcnt_qAq_hi.asm(4):7: error: bad long expression
a_bitcnt_qaq_lo	2	complete	                     dc.l (bitcnt('a'))&$FFFFFFFF	error #1136: expected floating point number, but got string;	1		a_bitcnt_qaq_lo.asm(4):7: error: bad long expression
a_bitcnt_qAq_lo	2	complete	                     dc.l (bitcnt('A'))&$FFFFFFFF	error #1136: expected floating point number, but got string;	1		a_bitcnt_qAq_lo.asm(4):7: error: bad long expression
a_bitcnt_qzq_hi	2	complete	                     dc.l (bitcnt('z'))>>32	error #1136: expected floating point number, but got string;	1		a_bitcnt_qzq_hi.asm(4):7: error: bad long expression
a_bitcnt_qzq_lo	2	complete	                     dc.l (bitcnt('z'))&$FFFFFFFF	error #1136: expected floating point number, but got string;	1		a_bitcnt_qzq_lo.asm(4):7: error: bad long expression
a_bitcnt_space	0	complete	0000 0002            dc.l bitcnt( 5 )		1		a_bitcnt_space.asm(4):7: error: bad long expression
a_bitcnt_string2	2	complete	                     dc.l bitcnt("ab")	error #1136: expected floating point number, but got string;	1		a_bitcnt_string2.asm(4):14: error: string operand in a data directive wider than a byte: asl emits one zero-extended element per character here, which is not implemented
a_bitcnt_string	2	complete	                     dc.l bitcnt("A")	error #1136: expected floating point number, but got string;	1		a_bitcnt_string.asm(4):14: error: string operand in a data directive wider than a byte: asl emits one zero-extended element per character here, which is not implemented
a_bitcnt_twoarg	2	complete	                     dc.l bitcnt(1,2)	error #1490: wrong numbers of function arguments;	1		a_bitcnt_twoarg.asm(4):7: error: bad long expression
a_bitcnt_undef	2	complete	                     dc.l bitcnt(Nope)	error #1010: symbol undefined;	1		a_bitcnt_undef.asm(4):7: error: bad long expression
a_bitcnt_upper	0	complete	0000 0002            dc.l BITCNT(5)		1		a_bitcnt_upper.asm(4):7: error: bad long expression
a_bitpos_0_hi	2	complete	FFFF FFFF            dc.l (bitpos(0))>>32	error #1540: not exactly one bit set;	1		a_bitpos_0_hi.asm(4):7: error: bad long expression
a_bitpos_0_lo	2	complete	FFFF FFFF            dc.l (bitpos(0))&$FFFFFFFF	error #1540: not exactly one bit set;	1		a_bitpos_0_lo.asm(4):7: error: bad long expression
a_bitpos_12_hi	2	complete	FFFF FFFF            dc.l (bitpos(12))>>32	error #1540: not exactly one bit set;	1		a_bitpos_12_hi.asm(4):7: error: bad long expression
a_bitpos_12_lo	2	complete	FFFF FFFF            dc.l (bitpos(12))&$FFFFFFFF	error #1540: not exactly one bit set;	1		a_bitpos_12_lo.asm(4):7: error: bad long expression
a_bitpos_1_hi	0	complete	0000 0000            dc.l (bitpos(1))>>32		1		a_bitpos_1_hi.asm(4):7: error: bad long expression
a_bitpos_1_lo	0	complete	0000 0000            dc.l (bitpos(1))&$FFFFFFFF		1		a_bitpos_1_lo.asm(4):7: error: bad long expression
a_bitpos_2_hi	0	complete	0000 0000            dc.l (bitpos(2))>>32		1		a_bitpos_2_hi.asm(4):7: error: bad long expression
a_bitpos_2_lo	0	complete	0000 0001            dc.l (bitpos(2))&$FFFFFFFF		1		a_bitpos_2_lo.asm(4):7: error: bad long expression
a_bitpos_353_hi	2	complete	FFFF FFFF            dc.l (bitpos(353))>>32	error #1540: not exactly one bit set;	1		a_bitpos_353_hi.asm(4):7: error: bad long expression
a_bitpos_353_lo	2	complete	FFFF FFFF            dc.l (bitpos(353))&$FFFFFFFF	error #1540: not exactly one bit set;	1		a_bitpos_353_lo.asm(4):7: error: bad long expression
a_bitpos_3_hi	2	complete	FFFF FFFF            dc.l (bitpos(3))>>32	error #1540: not exactly one bit set;	1		a_bitpos_3_hi.asm(4):7: error: bad long expression
a_bitpos_3_lo	2	complete	FFFF FFFF            dc.l (bitpos(3))&$FFFFFFFF	error #1540: not exactly one bit set;	1		a_bitpos_3_lo.asm(4):7: error: bad long expression
